date,year,month,city,pop
2024-03-01,2024,3,新北市,4042587
2024-04-01,2024,4,新北市,4043031
2024-05-01,2024,5,新北市,4043236
2024-06-01,2024,6,新北市,4043491
2024-07-01,2024,7,新北市,4043898
2024-08-01,2024,8,新北市,4044518
2024-09-01,2024,9,新北市,4046022
2024-10-01,2024,10,新竹市,457404
2024-11-01,2024,11,新竹市,457328
2024-12-01,2024,12,新竹市,457242
2024-01-01,2024,1,新竹市,456535
2024-02-01,2024,2,新竹市,456690
2024-03-01,2024,3,新竹市,456872
2024-04-01,2024,4,新竹市,456917
2024-05-01,2024,5,新竹市,457040
2024-06-01,2024,6,新竹市,457269
2024-07-01,2024,7,新竹市,457344
2024-08-01,2024,8,新竹市,457437
2024-09-01,2024,9,新竹市,457441
2024-10-01,2024,10,新竹縣,593603
2024-11-01,2024,11,新竹縣,594181
2024-12-01,2024,12,新竹縣,594641
2024-01-01,2024,1,新竹縣,589788
2024-02-01,2024,2,新竹縣,590092
2024-03-01,2024,3,新竹縣,590305
2024-04-01,2024,4,新竹縣,590614
2024-05-01,2024,5,新竹縣,591334
2024-06-01,2024,6,新竹縣,591813
2024-07-01,2024,7,新竹縣,592183
2024-08-01,2024,8,新竹縣,592578
2024-09-01,2024,9,新竹縣,593100
2024-10-01,2024,10,桃園市,2334948
2024-11-01,2024,11,桃園市,2336764
2024-12-01,2024,12,桃園市,2338648
2024-01-01,2024,1,桃園市,2319118
2024-02-01,2024,2,桃園市,2320121
2024-03-01,2024,3,桃園市,2321618
2024-04-01,2024,4,桃園市,2322923
2024-05-01,2024,5,桃園市,2324804
2024-06-01,2024,6,桃園市,2326581
2024-07-01,2024,7,桃園市,2328488
2024-08-01,2024,8,桃園市,2330440
2024-09-01,2024,9,桃園市,2332998
2024-10-01,2024,10,澎湖縣,107886
2024-11-01,2024,11,澎湖縣,107908
2024-12-01,2024,12,澎湖縣,107901
2024-01-01,2024,1,澎湖縣,107745
2024-02-01,2024,2,澎湖縣,107723
2024-03-01,2024,3,澎湖縣,107708
2024-04-01,2024,4,澎湖縣,107764
2024-05-01,2024,5,澎湖縣,107811
2024-06-01,2024,6,澎湖縣,107685
2024-07-01,2024,7,澎湖縣,107696
2024-08-01,2024,8,澎湖縣,107619
2024-09-01,2024,9,澎湖縣,107829
2024-10-01,2024,10,臺中市,2856855
2024-11-01,2024,11,臺中市,2858958
2024-12-01,2024,12,臺中市,2860601
2024-01-01,2024,1,臺中市,2847264
2024-02-01,2024,2,臺中市,2848370
2024-03-01,2024,3,臺中市,2849578
2024-04-01,2024,4,臺中市,2850285
2024-05-01,2024,5,臺中市,2851309
2024-06-01,2024,6,臺中市,2852286
2024-07-01,2024,7,臺中市,2853173
2024-08-01,2024,8,臺中市,2854190
2024-09-01,2024,9,臺中市,2854821
2024-10-01,2024,10,臺北市,2495096
2024-11-01,2024,11,臺北市,2493210
2024-12-01,2024,12,臺北市,2490869
2024-01-01,2024,1,臺北市,2511291
2024-02-01,2024,2,臺北市,2510477
2024-03-01,2024,3,臺北市,2509740
2024-04-01,2024,4,臺北市,2509112
2024-05-01,2024,5,臺北市,2507673
2024-06-01,2024,6,臺北市,2506767
2024-07-01,2024,7,臺北市,2504731
2024-08-01,2024,8,臺北市,2502093
2024-09-01,2024,9,臺北市,2498210
2024-10-01,2024,10,臺南市,1858882
2024-11-01,2024,11,臺南市,1858873
2024-12-01,2024,12,臺南市,1858651
2024-01-01,2024,1,臺南市,1859800
2024-02-01,2024,2,臺南市,1859906
2024-03-01,2024,3,臺南市,1860072
2024-04-01,2024,4,臺南市,1859788
2024-05-01,2024,5,臺南市,1859687
2024-06-01,2024,6,臺南市,1859706
2024-07-01,2024,7,臺南市,1859328
2024-08-01,2024,8,臺南市,1859253
2024-09-01,2024,9,臺南市,1859013
2024-10-01,2024,10,臺東縣,210281
2024-11-01,2024,11,臺東縣,210272
2024-12-01,2024,12,臺東縣,210219
2024-01-01,2024,1,臺東縣,211357
2024-02-01,2024,2,臺東縣,211261
2024-03-01,2024,3,臺東縣,211114
2024-04-01,2024,4,臺東縣,211021
2024-05-01,2024,5,臺東縣,210898
2024-06-01,2024,6,臺東縣,210793
2024-07-01,2024,7,臺東縣,210673
2024-08-01,2024,8,臺東縣,210569
2024-09-01,2024,9,臺東縣,210400
2024-10-01,2024,10,花蓮縣,315699
2024-11-01,2024,11,花蓮縣,315581
2024-12-01,2024,12,花蓮縣,315374
2024-01-01,2024,1,花蓮縣,317252
2024-02-01,2024,2,花蓮縣,317030
2024-03-01,2024,3,花蓮縣,316746
2024-04-01,2024,4,花蓮縣,316544
2024-05-01,2024,5,花蓮縣,316219
2024-06-01,2024,6,花蓮縣,315987
2024-07-01,2024,7,花蓮縣,315784
2024-08-01,2024,8,花蓮縣,315811
2024-09-01,2024,9,花蓮縣,315750
2024-10-01,2024,10,苗栗縣,533067
2024-11-01,2024,11,苗栗縣,533063
2024-12-01,2024,12,苗栗縣,532854
2024-01-01,2024,1,苗栗縣,534432
2024-02-01,2024,2,苗栗縣,534240
2024-03-01,2024,3,苗栗縣,533971
2024-04-01,2024,4,苗栗縣,533910
2024-05-01,2024,5,苗栗縣,533744
2024-06-01,2024,6,苗栗縣,533566
2024-07-01,2024,7,苗栗縣,533468
2024-08-01,2024,8,苗栗縣,533353
2024-09-01,2024,9,苗栗縣,533219
2024-10-01,2024,10,連江縣,13966
2024-11-01,2024,11,連江縣,13927
2024-12-01,2024,12,連江縣,13950
2024-01-01,2024,1,連江縣,14034
2024-02-01,2024,2,連江縣,14005
2024-03-01,2024,3,連江縣,14006
2024-04-01,2024,4,連江縣,14008
2024-05-01,2024,5,連江縣,14000
2024-06-01,2024,6,連江縣,13969
2024-07-01,2024,7,連江縣,13943
2024-08-01,2024,8,連江縣,13932
2024-09-01,2024,9,連江縣,13975
2024-10-01,2024,10,金門縣,143711
2024-11-01,2024,11,金門縣,143658
2024-12-01,2024,12,金門縣,143601
2024-01-01,2024,1,金門縣,144173
2024-02-01,2024,2,金門縣,144141
2024-03-01,2024,3,金門縣,144034
2024-04-01,2024,4,金門縣,144019
2024-05-01,2024,5,金門縣,143903
2024-06-01,2024,6,金門縣,143727
2024-07-01,2024,7,金門縣,143645
2024-08-01,2024,8,金門縣,143525
2024-09-01,2024,9,金門縣,143774
2024-10-01,2024,10,雲林縣,658979
2024-11-01,2024,11,雲林縣,658831
2024-12-01,2024,12,雲林縣,658427
2024-01-01,2024,1,雲林縣,659564
2024-02-01,2024,2,雲林縣,659358
2024-03-01,2024,3,雲林縣,659288
2024-04-01,2024,4,雲林縣,659467
2024-05-01,2024,5,雲林縣,659556
2024-06-01,2024,6,雲林縣,659729
2024-07-01,2024,7,雲林縣,659521
2024-08-01,2024,8,雲林縣,659221
2024-09-01,2024,9,雲林縣,659085
2024-10-01,2024,10,高雄市,2732139
2024-11-01,2024,11,高雄市,2731891
2024-12-01,2024,12,高雄市,2731412
2024-01-01,2024,1,高雄市,2737530
2024-02-01,2024,2,高雄市,2737016
2024-03-01,2024,3,高雄市,2736577
2024-04-01,2024,4,高雄市,2735981
2024-05-01,2024,5,高雄市,2735308
2024-06-01,2024,6,高雄市,2734858
2024-07-01,2024,7,高雄市,2734097
2024-08-01,2024,8,高雄市,2733521
2024-09-01,2024,9,高雄市,2732805
2023-10-01,2023,10,南投縣,477558
2023-11-01,2023,11,南投縣,477326
2023-12-01,2023,12,南投縣,477094
2023-01-01,2023,1,南投縣,479666
2023-02-01,2023,2,南投縣,479406
2023-03-01,2023,3,南投縣,479244
2023-04-01,2023,4,南投縣,479044
2023-05-01,2023,5,南投縣,478817
2023-06-01,2023,6,南投縣,478462
2023-07-01,2023,7,南投縣,478334
2023-08-01,2023,8,南投縣,477993
2023-09-01,2023,9,南投縣,477691
2023-10-01,2023,10,嘉義市,263695
2023-11-01,2023,11,嘉義市,263596
2023-12-01,2023,12,嘉義市,263584
2023-01-01,2023,1,嘉義市,263188
2023-02-01,2023,2,嘉義市,263270
2023-03-01,2023,3,嘉義市,263440
2023-04-01,2023,4,嘉義市,263585
2023-05-01,2023,5,嘉義市,263639
2023-06-01,2023,6,嘉義市,263707
2023-07-01,2023,7,嘉義市,263810
2023-08-01,2023,8,嘉義市,263836
2023-09-01,2023,9,嘉義市,263750
2023-10-01,2023,10,嘉義縣,485202
2023-11-01,2023,11,嘉義縣,484892
2023-12-01,2023,12,嘉義縣,484560
2023-01-01,2023,1,嘉義縣,488012
2023-02-01,2023,2,嘉義縣,487542
2023-03-01,2023,3,嘉義縣,487092
2023-04-01,2023,4,嘉義縣,486774
2023-05-01,2023,5,嘉義縣,486418
2023-06-01,2023,6,嘉義縣,486229
2023-07-01,2023,7,嘉義縣,486049
2023-08-01,2023,8,嘉義縣,485681
2023-09-01,2023,9,嘉義縣,485410
2023-10-01,2023,10,基隆市,362487
2023-11-01,2023,11,基隆市,362354
2023-12-01,2023,12,基隆市,362255
2023-01-01,2023,1,基隆市,361891
2023-02-01,2023,2,基隆市,362010
2023-03-01,2023,3,基隆市,362177
2023-04-01,2023,4,基隆市,362325
2023-05-01,2023,5,基隆市,362330
2023-06-01,2023,6,基隆市,362396
2023-07-01,2023,7,基隆市,362539
2023-08-01,2023,8,基隆市,362496
2023-09-01,2023,9,基隆市,362548
2023-10-01,2023,10,宜蘭縣,450034
2023-11-01,2023,11,宜蘭縣,449963
2023-12-01,2023,12,宜蘭縣,449890
2023-01-01,2023,1,宜蘭縣,449391
2023-02-01,2023,2,宜蘭縣,449418
2023-03-01,2023,3,宜蘭縣,449510
2023-04-01,2023,4,宜蘭縣,449624
2023-05-01,2023,5,宜蘭縣,449711
2023-06-01,2023,6,宜蘭縣,449705
2023-07-01,2023,7,宜蘭縣,449976
2023-08-01,2023,8,宜蘭縣,450095
2023-09-01,2023,9,宜蘭縣,450031
2023-10-01,2023,10,屏東縣,795786
2023-11-01,2023,11,屏東縣,795417
2023-12-01,2023,12,屏東縣,794997
2023-01-01,2023,1,屏東縣,798940
2023-02-01,2023,2,屏東縣,798367
2023-03-01,2023,3,屏東縣,798016
2023-04-01,2023,4,屏東縣,797771
2023-05-01,2023,5,屏東縣,797471
2023-06-01,2023,6,屏東縣,797291
2023-07-01,2023,7,屏東縣,796936
2023-08-01,2023,8,屏東縣,796506
2023-09-01,2023,9,屏東縣,796114
2023-10-01,2023,10,彰化縣,1240284
2023-11-01,2023,11,彰化縣,1239614
2023-12-01,2023,12,彰化縣,1239048
2023-01-01,2023,1,彰化縣,1245824
2023-02-01,2023,2,彰化縣,1244993
2023-03-01,2023,3,彰化縣,1244148
2023-04-01,2023,4,彰化縣,1243659
2023-05-01,2023,5,彰化縣,1243048
2023-06-01,2023,6,彰化縣,1242521
2023-07-01,2023,7,彰化縣,1242512
2023-08-01,2023,8,彰化縣,1241764
2023-09-01,2023,9,彰化縣,1240871
2023-10-01,2023,10,新北市,4038948
2023-11-01,2023,11,新北市,4039946
2023-12-01,2023,12,新北市,4041120
2023-01-01,2023,1,新北市,4004367
2023-02-01,2023,2,新北市,4008245
2023-03-01,2023,3,新北市,4013659
2023-04-01,2023,4,新北市,4017745
2023-05-01,2023,5,新北市,4021983
2023-06-01,2023,6,新北市,4025405
2023-07-01,2023,7,新北市,4031256
2023-08-01,2023,8,新北市,4034102
2023-09-01,2023,9,新北市,4036911
2023-10-01,2023,10,新竹市,455860
2023-11-01,2023,11,新竹市,456116
2023-12-01,2023,12,新竹市,456475
2023-01-01,2023,1,新竹市,452928
2023-02-01,2023,2,新竹市,453120
2023-03-01,2023,3,新竹市,453536
2023-04-01,2023,4,新竹市,453824
2023-05-01,2023,5,新竹市,454176
2023-06-01,2023,6,新竹市,454603
2023-07-01,2023,7,新竹市,455069
2023-08-01,2023,8,新竹市,455228
2023-09-01,2023,9,新竹市,455510
2023-10-01,2023,10,新竹縣,588535
2023-11-01,2023,11,新竹縣,588906
2023-12-01,2023,12,新竹縣,589289
2023-01-01,2023,1,新竹縣,582228
2023-02-01,2023,2,新竹縣,583337
2023-03-01,2023,3,新竹縣,584454
2023-04-01,2023,4,新竹縣,584832
2023-05-01,2023,5,新竹縣,585568
2023-06-01,2023,6,新竹縣,586299
2023-07-01,2023,7,新竹縣,587065
2023-08-01,2023,8,新竹縣,587580
2023-09-01,2023,9,新竹縣,588183
2023-10-01,2023,10,桃園市,2314027
2023-11-01,2023,11,桃園市,2315727
2023-12-01,2023,12,桃園市,2317445
2023-01-01,2023,1,桃園市,2286942
2023-02-01,2023,2,桃園市,2289927
2023-03-01,2023,3,桃園市,2293509
2023-04-01,2023,4,桃園市,2296333
2023-05-01,2023,5,桃園市,2299339
2023-06-01,2023,6,桃園市,2302465
2023-07-01,2023,7,桃園市,2306565
2023-08-01,2023,8,桃園市,2309770
2023-09-01,2023,9,桃園市,2311870
2023-10-01,2023,10,澎湖縣,107808
2023-11-01,2023,11,澎湖縣,107761
2023-12-01,2023,12,澎湖縣,107739
2023-01-01,2023,1,澎湖縣,107322
2023-02-01,2023,2,澎湖縣,107276
2023-03-01,2023,3,澎湖縣,107333
2023-04-01,2023,4,澎湖縣,107397
2023-05-01,2023,5,澎湖縣,107401
2023-06-01,2023,6,澎湖縣,107312
2023-07-01,2023,7,澎湖縣,107331
2023-08-01,2023,8,澎湖縣,107363
2023-09-01,2023,9,澎湖縣,107701
2023-10-01,2023,10,臺中市,2842926
2023-11-01,2023,11,臺中市,2844250
2023-12-01,2023,12,臺中市,2845909
2023-01-01,2023,1,臺中市,2819798
2023-02-01,2023,2,臺中市,2822543
2023-03-01,2023,3,臺中市,2826230
2023-04-01,2023,4,臺中市,2828813
2023-05-01,2023,5,臺中市,2831323
2023-06-01,2023,6,臺中市,2834046
2023-07-01,2023,7,臺中市,2837555
2023-08-01,2023,8,臺中市,2839768
2023-09-01,2023,9,臺中市,2841225
2023-10-01,2023,10,臺北市,2508658
2023-11-01,2023,11,臺北市,2509894
2023-12-01,2023,12,臺北市,2511886
2023-01-01,2023,1,臺北市,2488043
2023-02-01,2023,2,臺北市,2490133
2023-03-01,2023,3,臺北市,2494813
2023-04-01,2023,4,臺北市,2498488
2023-05-01,2023,5,臺北市,2501988
2023-06-01,2023,6,臺北市,2504687
2023-07-01,2023,7,臺北市,2507143
2023-08-01,2023,8,臺北市,2506788
2023-09-01,2023,9,臺北市,2506251
2023-10-01,2023,10,臺南市,1859927
2023-11-01,2023,11,臺南市,1859776
2023-12-01,2023,12,臺南市,1859946
2023-01-01,2023,1,臺南市,1855092
2023-02-01,2023,2,臺南市,1855655
2023-03-01,2023,3,臺南市,1856642
2023-04-01,2023,4,臺南市,1857292
2023-05-01,2023,5,臺南市,1858092
2023-06-01,2023,6,臺南市,1858444
2023-07-01,2023,7,臺南市,1859229
2023-08-01,2023,8,臺南市,1859728
2023-09-01,2023,9,臺南市,1859842
2023-10-01,2023,10,臺東縣,211613
2023-11-01,2023,11,臺東縣,211550
2023-12-01,2023,12,臺東縣,211544
2023-01-01,2023,1,臺東縣,212511
2023-02-01,2023,2,臺東縣,212331
2023-03-01,2023,3,臺東縣,212259
2023-04-01,2023,4,臺東縣,212196
2023-05-01,2023,5,臺東縣,212087
2023-06-01,2023,6,臺東縣,212008
2023-07-01,2023,7,臺東縣,211933
2023-08-01,2023,8,臺東縣,211807
2023-09-01,2023,9,臺東縣,211681
2023-10-01,2023,10,花蓮縣,317773
2023-11-01,2023,11,花蓮縣,317643
2023-12-01,2023,12,花蓮縣,317489
2023-01-01,2023,1,花蓮縣,318995
2023-02-01,2023,2,花蓮縣,318863
2023-03-01,2023,3,花蓮縣,318736
2023-04-01,2023,4,花蓮縣,318692
2023-05-01,2023,5,花蓮縣,318511
2023-06-01,2023,6,花蓮縣,318306
2023-07-01,2023,7,花蓮縣,318165
2023-08-01,2023,8,花蓮縣,318087
2023-09-01,2023,9,花蓮縣,317881
2023-10-01,2023,10,苗栗縣,534829
2023-11-01,2023,11,苗栗縣,534677
2023-12-01,2023,12,苗栗縣,534575
2023-01-01,2023,1,苗栗縣,535259
2023-02-01,2023,2,苗栗縣,535076
2023-03-01,2023,3,苗栗縣,534910
2023-04-01,2023,4,苗栗縣,534832
2023-05-01,2023,5,苗栗縣,534739
2023-06-01,2023,6,苗栗縣,534677
2023-07-01,2023,7,苗栗縣,534968
2023-08-01,2023,8,苗栗縣,535055
2023-09-01,2023,9,苗栗縣,535011
2023-10-01,2023,10,連江縣,14071
2023-11-01,2023,11,連江縣,14071
2023-12-01,2023,12,連江縣,14039
2023-01-01,2023,1,連江縣,13990
2023-02-01,2023,2,連江縣,13983
2023-03-01,2023,3,連江縣,13989
2023-04-01,2023,4,連江縣,13988
2023-05-01,2023,5,連江縣,13993
2023-06-01,2023,6,連江縣,13992
2023-07-01,2023,7,連江縣,14005
2023-08-01,2023,8,連江縣,14028
2023-09-01,2023,9,連江縣,14049
2023-10-01,2023,10,金門縣,144033
2023-11-01,2023,11,金門縣,144080
2023-12-01,2023,12,金門縣,144149
2023-01-01,2023,1,金門縣,141965
2023-02-01,2023,2,金門縣,142163
2023-03-01,2023,3,金門縣,142455
2023-04-01,2023,4,金門縣,142717
2023-05-01,2023,5,金門縣,142885
2023-06-01,2023,6,金門縣,142942
2023-07-01,2023,7,金門縣,143109
2023-08-01,2023,8,金門縣,143290
2023-09-01,2023,9,金門縣,143964
2023-10-01,2023,10,雲林縣,660144
2023-11-01,2023,11,雲林縣,659841
2023-12-01,2023,12,雲林縣,659468
2023-01-01,2023,1,雲林縣,663981
2023-02-01,2023,2,雲林縣,663294
2023-03-01,2023,3,雲林縣,662813
2023-04-01,2023,4,雲林縣,662550
2023-05-01,2023,5,雲林縣,662109
2023-06-01,2023,6,雲林縣,661767
2023-07-01,2023,7,雲林縣,661576
2023-08-01,2023,8,雲林縣,661107
2023-09-01,2023,9,雲林縣,660545
2023-10-01,2023,10,高雄市,2737660
2023-11-01,2023,11,高雄市,2737608
2023-12-01,2023,12,高雄市,2737941
2023-01-01,2023,1,高雄市,2731635
2023-02-01,2023,2,高雄市,2732598
2023-03-01,2023,3,高雄市,2733964
2023-04-01,2023,4,高雄市,2734893
2023-05-01,2023,5,高雄市,2735456
2023-06-01,2023,6,高雄市,2736019
2023-07-01,2023,7,高雄市,2737298
2023-08-01,2023,8,高雄市,2737582
2023-09-01,2023,9,高雄市,2737261
2022-10-01,2022,10,南投縣,479889
2022-11-01,2022,11,南投縣,479743
2022-12-01,2022,12,南投縣,479595
2022-01-01,2022,1,南投縣,484422
2022-02-01,2022,2,南投縣,483980
2022-03-01,2022,3,南投縣,482841
2022-04-01,2022,4,南投縣,481943
2022-05-01,2022,5,南投縣,481670
2022-06-01,2022,6,南投縣,481166
2022-07-01,2022,7,南投縣,480890
2022-08-01,2022,8,南投縣,480477
2022-09-01,2022,9,南投縣,480027
2022-10-01,2022,10,嘉義市,262591
2022-11-01,2022,11,嘉義市,262705
2022-12-01,2022,12,嘉義市,262924
2022-01-01,2022,1,嘉義市,264544
2022-02-01,2022,2,嘉義市,264344
2022-03-01,2022,3,嘉義市,263821
2022-04-01,2022,4,嘉義市,263202
2022-05-01,2022,5,嘉義市,262983
2022-06-01,2022,6,嘉義市,262844
2022-07-01,2022,7,嘉義市,262659
2022-08-01,2022,8,嘉義市,262606
2022-09-01,2022,9,嘉義市,262501
2022-10-01,2022,10,嘉義縣,488920
2022-11-01,2022,11,嘉義縣,488543
2022-12-01,2022,12,嘉義縣,488158
2022-01-01,2022,1,嘉義縣,492676
2022-02-01,2022,2,嘉義縣,492203
2022-03-01,2022,3,嘉義縣,491507
2022-04-01,2022,4,嘉義縣,490824
2022-05-01,2022,5,嘉義縣,490423
2022-06-01,2022,6,嘉義縣,490007
2022-07-01,2022,7,嘉義縣,489814
2022-08-01,2022,8,嘉義縣,489509
2022-09-01,2022,9,嘉義縣,489169
2022-10-01,2022,10,基隆市,361114
2022-11-01,2022,11,基隆市,361262
2022-12-01,2022,12,基隆市,361526
2022-01-01,2022,1,基隆市,363594
2022-02-01,2022,2,基隆市,363091
2022-03-01,2022,3,基隆市,362239
2022-04-01,2022,4,基隆市,361612
2022-05-01,2022,5,基隆市,361320
2022-06-01,2022,6,基隆市,361079
2022-07-01,2022,7,基隆市,361082
2022-08-01,2022,8,基隆市,361099
2022-09-01,2022,9,基隆市,361006
2022-10-01,2022,10,宜蘭縣,449012
2022-11-01,2022,11,宜蘭縣,448939
2022-12-01,2022,12,宜蘭縣,449062
2022-01-01,2022,1,宜蘭縣,450406
2022-02-01,2022,2,宜蘭縣,450080
2022-03-01,2022,3,宜蘭縣,449435
2022-04-01,2022,4,宜蘭縣,448963
2022-05-01,2022,5,宜蘭縣,448933
2022-06-01,2022,6,宜蘭縣,448856
2022-07-01,2022,7,宜蘭縣,448971
2022-08-01,2022,8,宜蘭縣,449050
2022-09-01,2022,9,宜蘭縣,448945
2022-10-01,2022,10,屏東縣,798965
2022-11-01,2022,11,屏東縣,798860
2022-12-01,2022,12,屏東縣,798703
2022-01-01,2022,1,屏東縣,803787
2022-02-01,2022,2,屏東縣,803023
2022-03-01,2022,3,屏東縣,801914
2022-04-01,2022,4,屏東縣,801377
2022-05-01,2022,5,屏東縣,801201
2022-06-01,2022,6,屏東縣,800321
2022-07-01,2022,7,屏東縣,800138
2022-08-01,2022,8,屏東縣,799658
2022-09-01,2022,9,屏東縣,799153
2022-10-01,2022,10,彰化縣,1245445
2022-11-01,2022,11,彰化縣,1245318
2022-12-01,2022,12,彰化縣,1245239
2022-01-01,2022,1,彰化縣,1254308
2022-02-01,2022,2,彰化縣,1252997
2022-03-01,2022,3,彰化縣,1250631
2022-04-01,2022,4,彰化縣,1248262
2022-05-01,2022,5,彰化縣,1247683
2022-06-01,2022,6,彰化縣,1247630
2022-07-01,2022,7,彰化縣,1246924
2022-08-01,2022,8,彰化縣,1246388
2022-09-01,2022,9,彰化縣,1245530
2022-10-01,2022,10,新北市,3982363
2022-11-01,2022,11,新北市,3987676
2022-12-01,2022,12,新北市,3995551
2022-01-01,2022,1,新北市,4003812
2022-02-01,2022,2,新北市,3999305
2022-03-01,2022,3,新北市,3989880
2022-04-01,2022,4,新北市,3975803
2022-05-01,2022,5,新北市,3972841
2022-06-01,2022,6,新北市,3972271
2022-07-01,2022,7,新北市,3974683
2022-08-01,2022,8,新北市,3976840
2022-09-01,2022,9,新北市,3979218
2022-10-01,2022,10,新竹市,451203
2022-11-01,2022,11,新竹市,451690
2022-12-01,2022,12,新竹市,452473
2022-01-01,2022,1,新竹市,452586
2022-02-01,2022,2,新竹市,452055
2022-03-01,2022,3,新竹市,451689
2022-04-01,2022,4,新竹市,450494
2022-05-01,2022,5,新竹市,450347
2022-06-01,2022,6,新竹市,450464
2022-07-01,2022,7,新竹市,450655
2022-08-01,2022,8,新竹市,450836
2022-09-01,2022,9,新竹市,450893
2022-10-01,2022,10,新竹縣,578949
2022-11-01,2022,11,新竹縣,579600
2022-12-01,2022,12,新竹縣,580503
2022-01-01,2022,1,新竹縣,575754
2022-02-01,2022,2,新竹縣,575923
2022-03-01,2022,3,新竹縣,575746
2022-04-01,2022,4,新竹縣,575682
2022-05-01,2022,5,新竹縣,576027
2022-06-01,2022,6,新竹縣,576373
2022-07-01,2022,7,新竹縣,577026
2022-08-01,2022,8,新竹縣,577674
2022-09-01,2022,9,新竹縣,578495
2022-10-01,2022,10,桃園市,2273968
2022-11-01,2022,11,桃園市,2276998
2022-12-01,2022,12,桃園市,2281464
2022-01-01,2022,1,桃園市,2271637
2022-02-01,2022,2,桃園市,2269997
2022-03-01,2022,3,桃園市,2266913
2022-04-01,2022,4,桃園市,2263430
2022-05-01,2022,5,桃園市,2262765
2022-06-01,2022,6,桃園市,2264082
2022-07-01,2022,7,桃園市,2266824
2022-08-01,2022,8,桃園市,2269400
2022-09-01,2022,9,桃園市,2271464
2022-10-01,2022,10,澎湖縣,106891
2022-11-01,2022,11,澎湖縣,107057
2022-12-01,2022,12,澎湖縣,107223
2022-01-01,2022,1,澎湖縣,106296
2022-02-01,2022,2,澎湖縣,106225
2022-03-01,2022,3,澎湖縣,106174
2022-04-01,2022,4,澎湖縣,106216
2022-05-01,2022,5,澎湖縣,106238
2022-06-01,2022,6,澎湖縣,106167
2022-07-01,2022,7,澎湖縣,106221
2022-08-01,2022,8,澎湖縣,106376
2022-09-01,2022,9,澎湖縣,106806
2022-10-01,2022,10,臺中市,2806458
2022-11-01,2022,11,臺中市,2809728
2022-12-01,2022,12,臺中市,2814459
2022-01-01,2022,1,臺中市,2812308
2022-02-01,2022,2,臺中市,2810285
2022-03-01,2022,3,臺中市,2806385
2022-04-01,2022,4,臺中市,2801069
2022-05-01,2022,5,臺中市,2799312
2022-06-01,2022,6,臺中市,2799339
