date,year_x,month_x,city,theft_cases,traffic_accident_cases,alcohol_drive_cases,general_injury_cases,total_crime_exclude_traffic,sexual_assault_cases,violent_crime_cases,drug_cases,pop,station,sunshine_hours,avg_humidity,avg_temp,rainy_days,precipitation
2012/2/1,2012,2,臺南市,828,89,339,64,2086,27,21,257,1877397,臺南,125,80,17.6,7,40
2012/2/1,2012,2,臺東縣,44,1,32,1,147,3,,29,227934,臺東,64.8,74,20.3,13,82.7
2012/2/1,2012,2,花蓮縣,138,7,50,21,389,18,4,45,336621,花蓮,42.7,78,18.7,14,98.5
2012/2/1,2012,2,連江縣,1,,,1,2,,,,10135,馬祖,14.4,87,8.4,19,153.6
2012/2/1,2012,2,金門縣,8,6,5,4,32,,,,105434,金門,44.7,83,11.9,13,81.5
2012/2/1,2012,2,高雄市,1753,175,685,172,4413,47,41,651,2774831,高雄,165,76,20.1,7,30.5
2012/3/1,2012,3,南投縣,198,18,93,28,530,10,13,60,521902,日月潭,150.7,78,17.9,8,34.5
2012/3/1,2012,3,嘉義市,122,10,61,20,385,1,1,62,271464,嘉義,162,82,19.9,4,14.7
2012/3/1,2012,3,基隆市,122,18,93,23,482,18,9,113,379021,基隆,105,81,17.6,20,247.6
2012/3/1,2012,3,宜蘭縣,95,37,107,22,433,9,6,59,458611,宜蘭,110.1,76,19.5,19,106.7
2012/3/1,2012,3,屏東縣,315,36,185,32,1022,23,15,222,862946,恆春,186.5,75,24,4,3
2012/3/1,2012,3,新竹市,127,25,89,21,440,9,3,59,421041,新竹,121.8,81,17.4,14,96.6
2012/3/1,2012,3,澎湖縣,9,2,20,6,70,1,1,5,97452,澎湖,119.5,79,19.2,5,7.3
2012/3/1,2012,3,臺中市,923,28,300,59,2334,59,30,267,2668799,臺中,165.7,75,19.8,5,40.8
2012/3/1,2012,3,臺北市,835,242,349,222,3401,31,36,403,2656512,臺北,109,78,18.8,13,85.4
2012/3/1,2012,3,臺南市,819,145,314,72,2073,22,30,285,1877778,臺南,201.6,73,21.4,2,6.5
2012/3/1,2012,3,臺東縣,41,1,26,2,120,10,1,19,227772,臺東,103.2,73,22.5,14,37.9
2012/3/1,2012,3,花蓮縣,141,15,58,19,403,11,5,67,336485,花蓮,105.3,76,20.8,19,95.5
2012/3/1,2012,3,連江縣,,,,1,1,,,,10131,馬祖,93.1,86,11.4,14,115.5
2012/3/1,2012,3,金門縣,3,3,12,4,37,1,2,,106358,金門,107.1,80,15.1,13,22.1
2012/3/1,2012,3,高雄市,1885,227,670,168,4558,37,35,503,2774586,高雄,216.3,71,23.6,2,8.5
2012/4/1,2012,4,南投縣,179,18,94,20,541,13,8,95,521804,日月潭,80.6,81,19.4,22,297.9
2012/4/1,2012,4,嘉義市,116,5,59,8,364,5,5,65,271595,嘉義,115.6,80,24.8,13,110.5
2012/4/1,2012,4,基隆市,103,23,89,22,525,9,3,200,378886,基隆,70,77,22.6,23,389.8
2012/4/1,2012,4,宜蘭縣,77,37,112,18,389,15,5,75,458479,宜蘭,88.6,77,22.2,18,107.8
2012/4/1,2012,4,屏東縣,291,14,174,25,951,20,23,210,862363,恆春,157.4,78,25.8,8,39.7
2012/4/1,2012,4,新竹市,145,27,82,21,403,6,2,64,421432,新竹,96.2,78,23.3,19,346.6
2012/4/1,2012,4,澎湖縣,19,3,14,12,83,,3,9,97612,澎湖,135.8,80,24.4,16,71.7
2012/4/1,2012,4,臺中市,866,29,325,72,2276,52,31,309,2670395,臺中,88.7,75,24.6,17,234.6
2012/4/1,2012,4,臺北市,807,212,303,210,3213,24,31,399,2658685,臺北,61.2,76,23.1,23,289.1
2012/4/1,2012,4,臺南市,738,132,316,67,1879,18,31,215,1878077,臺南,146.4,74,26.1,9,141.5
2012/4/1,2012,4,臺東縣,33,,25,2,153,22,1,45,227578,臺東,92.8,77,24.3,16,62.1
2012/4/1,2012,4,花蓮縣,152,13,67,28,461,16,8,69,336318,花蓮,89,77,22.8,18,95
2012/4/1,2012,4,連江縣,1,1,,,3,,,2,10125,馬祖,99.9,86,17.8,18,196.2
2012/4/1,2012,4,金門縣,3,2,12,4,43,,,,107198,金門,55.7,86,20.1,16,140.7
2012/4/1,2012,4,高雄市,1601,241,625,137,4142,41,50,534,2774649,高雄,174.7,77,26.6,10,112.5
2012/5/1,2012,5,南投縣,171,15,87,35,506,6,10,65,521452,日月潭,109.6,81,21.3,18,549.5
2012/5/1,2012,5,嘉義市,101,5,60,12,393,9,2,67,271695,嘉義,180.2,78,26.9,13,192.5
2012/5/1,2012,5,基隆市,103,11,77,19,478,19,11,155,378522,基隆,119.4,79,24.9,17,351.6
2012/5/1,2012,5,宜蘭縣,95,31,127,19,384,10,1,49,458511,宜蘭,126.7,82,24.6,20,656.6
2012/5/1,2012,5,屏東縣,322,9,133,17,895,6,6,239,861928,恆春,174.2,78,27.4,11,449
2012/5/1,2012,5,新竹市,159,27,91,25,452,14,12,36,422013,新竹,173.2,79,25.8,16,251.3
2012/5/1,2012,5,澎湖縣,11,2,14,8,67,,,3,97639,澎湖,179.4,85,26.1,10,192.7
2012/5/1,2012,5,臺中市,844,32,280,70,2323,58,32,364,2672390,臺中,170.3,74,26.9,14,267.9
2012/5/1,2012,5,臺北市,876,224,299,254,3224,34,38,265,2661017,臺北,127.7,71,25.9,18,231.2
2012/5/1,2012,5,臺南市,704,152,310,86,1868,24,22,224,1878314,臺南,220.5,79,27.6,14,404.5
2012/5/1,2012,5,臺東縣,41,,20,1,126,15,,29,227400,臺東,121.2,78,26.4,16,140
2012/5/1,2012,5,花蓮縣,137,11,50,29,435,18,8,64,336076,花蓮,112.8,78,25.2,21,398.5
2012/5/1,2012,5,連江縣,,,,1,1,,,,10172,馬祖,99.1,87,21.3,17,165.2
2012/5/1,2012,5,金門縣,14,4,6,6,52,,,1,107646,金門,140.6,86,23.6,15,126.1
2012/5/1,2012,5,高雄市,1766,270,654,200,4162,43,50,342,2774730,高雄,231.8,79,28,15,283.5
2012/6/1,2012,6,南投縣,132,16,89,27,420,9,10,38,521218,日月潭,76.5,89,22.1,22,902
2012/6/1,2012,6,嘉義市,108,3,93,7,368,4,3,42,271689,嘉義,120.6,83,27.9,17,498.5
2012/6/1,2012,6,基隆市,91,11,78,31,448,17,11,128,378301,基隆,104.8,81,27.1,22,391
2012/6/1,2012,6,宜蘭縣,63,27,178,13,365,10,6,22,458616,宜蘭,135.6,81,27.3,16,287.4
2012/6/1,2012,6,屏東縣,272,6,78,9,647,10,7,152,861373,恆春,129.1,84,28.2,22,802.8
2012/6/1,2012,6,新竹市,119,15,166,23,405,6,8,23,422554,新竹,149.4,84,27.8,16,427.2
2012/6/1,2012,6,澎湖縣,6,5,10,5,43,,,,97724,澎湖,171.2,86,27.2,12,226
2012/6/1,2012,6,臺中市,792,25,384,58,2029,43,20,162,2674359,臺中,134.1,79,27.8,18,331.6
2012/6/1,2012,6,臺北市,814,192,335,176,2906,42,30,255,2663263,臺北,77,73,27.8,16,625.6
2012/6/1,2012,6,臺南市,691,114,397,67,1731,21,24,151,1878795,臺南,144.1,84,28.1,17,803.5
2012/6/1,2012,6,臺東縣,30,,11,1,90,14,2,8,227194,臺東,141.9,83,27.2,21,550.3
2012/6/1,2012,6,花蓮縣,105,6,70,28,371,8,2,45,336020,花蓮,145.1,81,26.9,19,352.5
2012/6/1,2012,6,連江縣,,,,,,,,,10253,馬祖,131.8,85,24.8,14,261
2012/6/1,2012,6,金門縣,11,3,10,4,38,,,,108147,金門,168.5,88,26.4,13,118.5
2012/6/1,2012,6,高雄市,1514,163,895,127,3961,29,27,441,2775482,高雄,164.5,83,28.5,19,832.5
2012/7/1,2012,7,南投縣,175,18,118,36,583,13,10,64,520992,日月潭,126.9,87,22.9,19,136.2
2012/7/1,2012,7,嘉義市,110,2,71,15,421,1,1,82,271588,嘉義,187.4,74,29,14,375
2012/7/1,2012,7,基隆市,116,16,105,26,515,11,6,151,378032,基隆,261.6,73,29.5,13,61.9
2012/7/1,2012,7,宜蘭縣,87,27,185,28,482,9,10,74,458514,宜蘭,276.9,80,29.2,10,164.7
2012/7/1,2012,7,屏東縣,248,2,84,17,750,16,1,232,860759,恆春,192.9,81,28.6,19,346
2012/7/1,2012,7,新竹市,128,25,254,19,601,8,4,68,422883,新竹,261.5,75,29.7,10,74.6
2012/7/1,2012,7,澎湖縣,12,2,17,7,59,1,1,2,97947,澎湖,289.2,80,28.7,7,69.5
2012/7/1,2012,7,臺中市,861,40,455,65,2569,52,48,312,2675939,臺中,204.2,73,29.1,14,215.6
2012/7/1,2012,7,臺北市,772,193,411,216,3297,28,33,374,2664487,臺北,206.8,65,30.6,8,162.8
2012/7/1,2012,7,臺南市,831,126,398,92,2189,30,37,324,1879022,臺南,199,79,29.3,10,254.5
2012/7/1,2012,7,臺東縣,25,1,40,,106,13,1,11,227014,臺東,241,77,28.6,10,318.5
2012/7/1,2012,7,花蓮縣,90,19,72,22,405,14,8,71,335794,花蓮,276,74,28.5,10,275.5
2012/7/1,2012,7,連江縣,1,,,1,5,,,,10624,馬祖,270.3,83,27.5,7,41.3
2012/7/1,2012,7,金門縣,17,4,18,2,64,1,1,,108963,金門,273.5,83,29,6,31.6
2012/7/1,2012,7,高雄市,1725,243,1107,190,4948,33,25,775,2775734,高雄,230.3,77,29.5,14,52.5
2012/8/1,2012,8,南投縣,190,19,124,29,626,10,7,91,520640,日月潭,76.1,88,22.3,17,635.5
2012/8/1,2012,8,嘉義市,139,6,52,12,412,5,4,102,271399,嘉義,105.6,81,28.1,26,699.8
2012/8/1,2012,8,基隆市,100,9,82,21,494,9,6,190,377744,基隆,184.5,77,28.6,21,364.5
2012/8/1,2012,8,宜蘭縣,92,37,167,23,490,14,8,86,458550,宜蘭,198.3,81,28.5,16,551.3
2012/8/1,2012,8,屏東縣,272,7,94,10,787,9,9,276,860044,恆春,119.1,86,28,23,1083.3
2012/8/1,2012,8,新竹市,139,23,188,21,521,4,5,57,423318,新竹,148.7,80,28.6,14,608.5
2012/8/1,2012,8,澎湖縣,15,3,9,8,60,3,5,6,98017,澎湖,169.8,84,28,12,175
2012/8/1,2012,8,臺中市,887,27,404,63,2433,54,24,321,2677876,臺中,96.4,77,28,21,726.2
2012/8/1,2012,8,臺北市,775,190,306,218,3041,26,25,318,2665602,臺北,158.7,75,29.2,19,518.9
2012/8/1,2012,8,臺南市,694,124,401,89,1963,28,26,275,1879506,臺南,106.6,84,28,22,635
2012/8/1,2012,8,臺東縣,18,,25,2,121,5,1,48,226778,臺東,170.8,78,28.5,14,542.1
2012/8/1,2012,8,花蓮縣,97,14,66,18,369,12,4,71,335522,花蓮,195.9,76,28.1,12,485.5
2012/8/1,2012,8,連江縣,5,,3,,9,,,,10794,馬祖,214.4,86,27.6,13,302.3
2012/8/1,2012,8,金門縣,8,6,13,4,43,,,2,109728,金門,198.4,80,29.1,7,38.7
2012/8/1,2012,8,高雄市,1438,201,836,160,4136,30,31,573,2776204,高雄,135.7,83,28.1,22,756.5
2012/9/1,2012,9,南投縣,152,25,67,31,477,7,7,96,520374,日月潭,147.9,85,22,7,119
2012/9/1,2012,9,嘉義市,136,1,42,10,353,3,4,45,271339,嘉義,200.6,74,27.6,5,81.6
2012/9/1,2012,9,基隆市,107,16,63,25,492,7,9,167,377537,基隆,174.6,71,27.2,13,72.5
2012/9/1,2012,9,宜蘭縣,77,29,126,17,366,10,8,34,458432,宜蘭,170.1,79,26.3,10,69.6
2012/9/1,2012,9,屏東縣,208,6,91,10,703,20,8,199,859423,恆春,202.4,76,28.1,10,74.9
2012/9/1,2012,9,新竹市,146,30,102,40,478,10,11,51,423692,新竹,175.2,76,26.8,8,82.3
2012/9/1,2012,9,澎湖縣,14,4,18,8,66,2,,3,98104,澎湖,249.5,74,27.7,1,0.3
2012/9/1,2012,9,臺中市,804,28,327,62,2157,45,19,258,2679172,臺中,190.1,69,27.6,5,34.2
2012/9/1,2012,9,臺北市,720,169,387,235,3250,29,50,365,2665832,臺北,140.2,70,27.3,11,85
2012/9/1,2012,9,臺南市,727,112,365,80,1973,37,48,258,1879644,臺南,217.5,68,28.5,5,18.6
2012/9/1,2012,9,臺東縣,33,2,138,11,263,3,1,33,226621,臺東,198.3,76,27.4,12,129.8
2012/9/1,2012,9,花蓮縣,88,21,55,19,331,8,3,62,335331,花蓮,178.9,71,26.8,8,72
2012/9/1,2012,9,連江縣,1,1,,,3,,,,10937,馬祖,156.2,79,25.2,12,187.7
2012/9/1,2012,9,金門縣,10,4,21,1,50,1,3,,110851,金門,170.5,74,27.1,6,59
2012/9/1,2012,9,高雄市,1605,205,587,161,3787,36,30,400,2776550,高雄,218.8,73,28.7,3,54.5
2013/10/1,2013,10,南投縣,163,17,103,28,583,8,7,92,517701,日月潭,163.8,80,20.1,3,7
2013/10/1,2013,10,嘉義市,100,,95,15,384,3,2,26,270969,嘉義,235.8,77,24.2,1,4.5
2013/10/1,2013,10,基隆市,96,17,102,22,481,7,3,124,375204,基隆,69.3,74,24,19,98.5
2013/10/1,2013,10,宜蘭縣,84,33,158,19,437,9,4,34,458558,宜蘭,87.7,77,23.5,19,183.2
2013/10/1,2013,10,屏東縣,175,32,320,32,899,16,6,163,853130,恆春,235.7,68,26.2,9,28
2013/10/1,2013,10,新竹市,189,21,144,29,570,15,6,61,427850,新竹,212.2,68,24.2,6,37.4
2013/10/1,2013,10,臺中市,734,44,533,68,2377,33,17,231,2698811,臺中,242.3,65,24.9,1,2.7
2013/10/1,2013,10,臺北市,673,221,716,224,3544,41,36,382,2682839,臺北,97.1,68,24.2,12,102.4
2013/10/1,2013,10,臺東縣,56,3,169,15,326,8,,18,224936,臺東,195.5,68,25.8,10,6
2013/10/1,2013,10,花蓮縣,84,14,199,14,478,17,8,62,334014,花蓮,156.7,72,24.6,13,175.5
2013/10/1,2013,10,連江縣,2,,2,2,11,,,,12079,馬祖,237,66,23,1,3.2
2013/10/1,2013,10,金門縣,10,1,12,5,63,1,,4,119534,金門,235.8,62,24.1,1,3.9
2013/10/1,2013,10,高雄市,870,188,405,129,2515,22,12,303,2779427,高雄,243.3,69,26.6,2,23
2013/11/1,2013,11,南投縣,139,23,111,23,543,10,5,117,517460,日月潭,133.4,77,18.3,7,19.5
2013/11/1,2013,11,嘉義市,84,,95,13,366,6,4,28,270934,嘉義,116.4,78,21.4,3,10.2
2013/11/1,2013,11,基隆市,82,18,79,14,450,11,6,180,375063,基隆,60,77,20.6,21,368
2013/11/1,2013,11,宜蘭縣,77,26,131,17,416,8,5,58,458514,宜蘭,68.7,83,20.2,18,299.6
2013/11/1,2013,11,屏東縣,175,39,261,29,796,14,7,161,852837,恆春,164.5,73,24.2,7,59
2013/11/1,2013,11,新竹市,115,29,145,16,446,3,2,43,428080,新竹,129.8,71,21,11,36.9
2013/11/1,2013,11,澎湖縣,9,3,20,8,75,,,8,100233,澎湖,109.7,72,22.2,3,21.5
2013/11/1,2013,11,臺中市,639,38,519,66,2214,32,13,251,2700300,臺中,136.3,68,22.1,6,22.6
2013/11/1,2013,11,臺北市,616,206,620,243,3510,23,34,374,2684567,臺北,90.7,68,21.2,11,46
2013/11/1,2013,11,臺南市,620,142,534,79,2086,23,16,202,1883114,臺南,127,71,22.8,3,6.1
2013/11/1,2013,11,臺東縣,43,5,143,9,290,17,4,24,224875,臺東,85.5,73,22.8,10,208.9
2013/11/1,2013,11,花蓮縣,99,19,210,17,579,15,5,107,333961,花蓮,68.5,77,21.5,13,184.5
2013/11/1,2013,11,連江縣,1,,1,,4,,,,12111,馬祖,131.7,73,17.8,9,72
2013/11/1,2013,11,金門縣,5,8,6,3,38,3,,3,120037,金門,141.8,67,19.8,5,47.9
2013/11/1,2013,11,高雄市,904,209,494,125,2708,21,17,341,2779563,高雄,128.3,71,24.3,2,17
2013/12/1,2013,12,南投縣,109,16,100,32,472,11,8,57,517222,日月潭,117.9,75,14.2,13,78
2013/12/1,2013,12,嘉義市,81,1,79,22,322,4,2,20,270872,嘉義,139.3,78,16.8,9,46.2
2013/12/1,2013,12,基隆市,121,18,55,20,467,22,8,123,374914,基隆,41.7,79,16.2,24,624.8
2013/12/1,2013,12,宜蘭縣,150,34,134,25,525,10,6,14,458456,宜蘭,42,83,16.1,23,381.9
2013/12/1,2013,12,屏東縣,187,34,281,33,854,13,2,96,852286,恆春,101.9,69,21.1,8,119.5
2013/12/1,2013,12,新竹市,174,26,107,18,441,7,9,26,428483,新竹,84,74,16.1,16,164.9
2013/12/1,2013,12,澎湖縣,10,4,7,6,55,,,4,100400,澎湖,111.8,73,18.1,11,14.2
2013/12/1,2013,12,臺中市,749,40,458,69,2310,51,13,190,2701661,臺中,128.2,70,17.1,15,69.4
2013/12/1,2013,12,臺北市,630,240,560,225,3374,28,23,287,2686516,臺北,57.6,71,16.4,20,229.7
2013/12/1,2013,12,臺南市,657,156,434,93,2015,19,15,124,1883208,臺南,136.7,72,18,5,21.1
2013/12/1,2013,12,臺東縣,92,3,115,15,330,13,4,24,224821,臺東,82.7,71,19.4,11,51
2013/12/1,2013,12,花蓮縣,97,24,195,19,497,14,3,44,333897,花蓮,56.6,73,18.1,11,95.5
2013/12/1,2013,12,連江縣,2,,1,,9,1,,,12165,馬祖,113,70,12.3,8,109
2013/12/1,2013,12,金門縣,12,1,12,1,51,,2,7,120713,金門,130.2,65,14.4,6,55.3
2013/12/1,2013,12,高雄市,745,221,460,146,2586,22,23,285,2779877,高雄,139.1,67,19.9,5,48
2013/1/1,2013,1,南投縣,172,11,82,24,485,8,3,79,520043,日月潭,161.5,82,14.3,7,20
2013/1/1,2013,1,嘉義市,83,4,42,18,300,4,2,53,271256,嘉義,155.1,80,16.7,4,15.1
2013/1/1,2013,1,基隆市,67,16,53,18,330,12,9,85,377021,基隆,58.8,80,16.3,22,521.9
2013/1/1,2013,1,宜蘭縣,123,24,110,22,413,13,5,35,458599,宜蘭,72.4,84,16.6,21,195.3
2013/1/1,2013,1,屏東縣,175,15,137,14,682,14,1,174,857939,恆春,157.4,70,21.4,8,37.1
2013/1/1,2013,1,新竹市,159,23,63,27,446,3,2,48,425450,新竹,108,82,15.8,12,52.9
2013/1/1,2013,1,澎湖縣,16,4,17,5,64,,,2,98927,澎湖,94.3,79,16,6,7.2
2013/1/1,2013,1,臺中市,776,30,443,59,2427,48,18,257,2687052,臺中,184.2,74,16.9,8,11.2
2013/1/1,2013,1,臺北市,662,214,294,204,3051,18,23,465,2675033,臺北,79.1,75,16.7,13,93
2013/1/1,2013,1,臺南市,635,185,354,92,1805,17,19,165,1881905,臺南,160.5,73,17.5,4,7.5
2013/1/1,2013,1,臺東縣,32,3,115,5,215,7,4,18,226093,臺東,73.3,71,19.9,8,80.3
2013/1/1,2013,1,花蓮縣,147,17,84,28,437,15,3,41,334989,花蓮,77.5,72,18.4,14,58
2013/1/1,2013,1,連江縣,,,,1,3,,,,11417,馬祖,98.2,79,9.8,7,3
2013/2/1,2013,2,南投縣,276,13,103,26,681,7,7,94,519921,日月潭,174.8,81,17.5,1,1
2013/2/1,2013,2,嘉義市,135,,54,5,402,3,2,50,271195,嘉義,157.9,80,19.4,2,3.5
2013/2/1,2013,2,基隆市,195,9,75,21,614,12,10,203,376856,基隆,58.9,86,17.4,21,337.7
2013/2/1,2013,2,宜蘭縣,193,24,161,19,661,8,3,141,458599,宜蘭,75.5,85,19.1,13,123.8
2013/2/1,2013,2,屏東縣,380,5,112,4,1083,12,2,342,857569,恆春,182.2,73,23.5,6,13.5
2013/2/1,2013,2,新竹市,248,19,164,16,746,6,9,146,425702,新竹,77.4,82,17.3,7,6.5
2013/2/1,2013,2,澎湖縣,18,1,10,10,81,,,11,98919,澎湖,37.1,82,17.7,1,22.7
2013/2/1,2013,2,臺中市,1507,20,246,44,2774,31,11,222,2688216,臺中,174.7,74,19.4,2,1.2
2013/2/1,2013,2,臺北市,876,153,311,177,3088,21,33,445,2676128,臺北,69.9,75,18.8,5,34.4
2013/2/1,2013,2,臺南市,974,105,366,60,2210,21,24,250,1882118,臺南,187,73,20.4,1,1.5
2013/2/1,2013,2,臺東縣,76,1,121,6,344,5,5,73,226047,臺東,76.4,78,22.4,17,94.7
2013/2/1,2013,2,花蓮縣,225,5,80,21,553,10,3,67,334991,花蓮,72.5,75,20.7,14,70
2013/2/1,2013,2,連江縣,,,2,,2,,,,11512,馬祖,40.8,84,10.6,11,49.8
2013/2/1,2013,2,金門縣,19,2,14,5,66,,,7,114191,金門,74,79,14.7,4,17.6
2013/3/1,2013,3,南投縣,151,21,81,34,563,15,14,107,519733,日月潭,170.5,83,17.8,9,29.5
2013/3/1,2013,3,嘉義市,100,,69,10,363,6,3,63,271240,嘉義,181.3,78,21,8,42.4
2013/3/1,2013,3,基隆市,82,11,46,18,412,10,7,161,376659,基隆,116.4,79,18.7,16,112.6
2013/3/1,2013,3,宜蘭縣,124,36,108,20,427,7,8,39,458599,宜蘭,137.9,78,20.1,14,35.4
2013/3/1,2013,3,屏東縣,181,10,135,18,636,16,7,166,857017,恆春,226.9,70,24.3,2,3.5
2013/3/1,2013,3,新竹市,130,22,67,19,390,12,5,67,426145,新竹,129.9,77,19.2,13,94.5
2013/3/1,2013,3,澎湖縣,12,4,15,8,57,,,4,99032,澎湖,158.4,76,20.7,8,23.5
2013/3/1,2013,3,臺中市,694,50,315,75,2035,53,17,268,2689659,臺中,175.5,72,21,14,62.7
2013/3/1,2013,3,臺北市,656,244,214,225,2894,21,27,379,2677771,臺北,117.7,69,19.9,11,49.1
2013/3/1,2013,3,臺南市,677,166,349,85,1903,16,21,246,1882369,臺南,203.7,71,22.5,5,5.5
2013/3/1,2013,3,臺東縣,38,4,93,13,233,11,,31,225898,臺東,122.4,70,23.2,4,5.5
2013/3/1,2013,3,花蓮縣,91,17,65,16,361,12,4,79,334872,花蓮,121,71,21.4,10,56
2013/3/1,2013,3,連江縣,1,,1,,4,,1,,11595,馬祖,135.4,76,13.5,14,113
2013/3/1,2013,3,金門縣,4,5,12,5,40,,,4,114867,金門,160.3,78,16.3,10,73.7
2013/3/1,2013,3,高雄市,1178,240,541,133,3045,31,18,381,2778936,高雄,220.9,71,23.9,5,23
2013/4/1,2013,4,南投縣,181,25,84,23,516,8,5,62,519426,日月潭,42,93,17.9,20,324.5
2013/4/1,2013,4,嘉義市,100,,43,23,309,5,4,57,271338,嘉義,89.9,82,22.5,17,161.4
2013/4/1,2013,4,基隆市,72,14,65,18,388,12,7,149,376564,基隆,62.6,78,20.6,22,300.4
2013/4/1,2013,4,宜蘭縣,92,30,86,18,370,11,5,44,458552,宜蘭,66.8,84,20.6,20,168.1
2013/4/1,2013,4,屏東縣,228,28,156,18,706,14,9,126,856522,恆春,179.5,74,25,3,79.5
2013/4/1,2013,4,新竹市,116,24,58,27,365,12,6,39,426464,新竹,64.3,81,20.9,21,287.1
2013/4/1,2013,4,澎湖縣,9,4,12,8,56,,,2,99117,澎湖,84.4,80,22.3,19,159.6
2013/4/1,2013,4,臺中市,648,45,365,79,2047,50,14,206,2690837,臺中,69.5,79,22.2,21,258.6
2013/4/1,2013,4,臺北市,609,231,260,194,2708,35,26,365,2679051,臺北,53.6,74,21.1,21,253
2013/4/1,2013,4,臺南市,641,175,296,86,1720,25,20,182,1882475,臺南,110.4,76,23.9,8,111.7
2013/4/1,2013,4,臺東縣,35,2,110,10,228,6,,17,225834,臺東,67.6,76,23.4,16,46.5
2013/4/1,2013,4,花蓮縣,131,18,78,22,411,12,7,60,334712,花蓮,63.6,80,21.5,19,126
2013/4/1,2013,4,連江縣,,,1,,3,,,,11637,馬祖,109.1,77,16.3,16,120
2013/4/1,2013,4,金門縣,8,5,16,2,41,1,1,3,115601,金門,83,85,18.3,18,188.4
2013/4/1,2013,4,高雄市,1031,242,444,148,2749,27,25,335,2778793,高雄,130.3,76,25.1,8,94.5
2013/5/1,2013,5,南投縣,171,24,71,30,514,8,4,88,519055,日月潭,72.4,92,20.8,25,738
2013/5/1,2013,5,嘉義市,107,1,44,18,352,3,2,43,271312,嘉義,135.8,80,26.6,14,376.7
2013/5/1,2013,5,基隆市,82,24,67,22,455,18,13,147,376372,基隆,84.4,80,25,15,424.5
2013/5/1,2013,5,宜蘭縣,126,30,88,27,422,10,9,55,458582,宜蘭,81.8,87,24.5,18,230.5
2013/5/1,2013,5,屏東縣,203,32,177,32,808,21,7,203,855733,恆春,179.8,81,27.1,15,287.5
2013/5/1,2013,5,新竹市,132,24,98,20,421,10,5,39,426856,新竹,105.4,78,26,16,390.9
2013/5/1,2013,5,澎湖縣,10,6,15,11,59,2,1,4,99241,澎湖,149.5,83,25.7,16,243.6
2013/5/1,2013,5,臺中市,727,41,376,75,2188,54,32,290,2692563,臺中,111.1,75,26.4,18,356.4
2013/5/1,2013,5,臺北市,657,231,285,214,3028,33,32,415,2680296,臺北,77.4,72,26,16,338.4
2013/5/1,2013,5,臺南市,575,185,322,85,1688,19,27,198,1882352,臺南,135.9,79,27.3,14,286
2013/5/1,2013,5,臺東縣,35,4,103,14,246,11,2,32,225558,臺東,109.1,81,26.4,18,321.9
2013/5/1,2013,5,花蓮縣,88,16,72,13,354,15,12,70,334513,花蓮,94.9,84,24.9,24,425.7
2013/5/1,2013,5,連江縣,,,1,1,3,,,,11702,馬祖,100.2,86,21.3,19,182.3
2013/5/1,2013,5,金門縣,8,7,13,3,56,2,2,3,116168,金門,95.9,88,23.4,13,297.2
2013/5/1,2013,5,高雄市,1119,231,449,140,2809,30,25,391,2778920,高雄,173.6,82,27.6,14,351
2013/6/1,2013,6,南投縣,168,14,92,30,497,10,9,63,518738,日月潭,113.6,87,22.9,17,137
2013/6/1,2013,6,嘉義市,118,2,62,23,344,5,2,49,271291,嘉義,179.5,74,28.8,9,81.7
2013/6/1,2013,6,基隆市,127,24,81,28,448,10,5,116,376082,基隆,151,77,28.2,13,128.5
2013/6/1,2013,6,宜蘭縣,78,21,93,26,363,7,5,41,458602,宜蘭,170.2,83,27.7,12,81
2013/6/1,2013,6,屏東縣,202,20,186,12,718,11,4,153,855345,恆春,220.9,78,29.1,11,183.5
2013/6/1,2013,6,新竹市,113,30,113,14,415,10,8,49,427050,新竹,190.7,74,28.9,9,114.9
2013/6/1,2013,6,澎湖縣,10,4,22,12,70,,1,6,99276,澎湖,200.1,83,28,5,86.5
2013/6/1,2013,6,臺中市,723,35,448,80,2152,54,17,227,2693892,臺中,153.4,72,28.8,14,72.6
2013/6/1,2013,6,臺北市,619,216,461,222,3009,33,25,438,2681554,臺北,107.9,69,29.2,15,203.1
2013/6/1,2013,6,臺南市,581,140,396,84,1682,21,21,115,1882526,臺南,205.1,75,29.5,7,233.5
2013/6/1,2013,6,臺東縣,38,4,105,9,223,5,,17,225407,臺東,208.5,77,29,12,417.5
2013/6/1,2013,6,花蓮縣,112,15,100,22,402,9,3,58,334468,花蓮,179.3,77,27.8,12,175.5
2013/6/1,2013,6,連江縣,,,,,5,1,1,,11771,馬祖,150.7,84,25.2,10,168.6
2013/6/1,2013,6,金門縣,10,4,11,3,44,1,1,2,116570,金門,163,91,26.7,13,151.4
2013/6/1,2013,6,高雄市,1083,186,537,118,2822,22,27,357,2779092,高雄,238.6,77,29.8,9,87
2013/7/1,2013,7,南投縣,181,16,74,23,534,14,15,103,518531,日月潭,157.5,81,22.9,21,645.8
2013/7/1,2013,7,嘉義市,102,,75,30,381,2,1,45,271223,嘉義,212.9,76,28.4,20,336.7
2013/7/1,2013,7,基隆市,91,18,127,25,477,11,8,135,375834,基隆,259.1,68,29.5,3,76.1
2013/7/1,2013,7,宜蘭縣,95,35,120,26,460,14,8,55,458636,宜蘭,253.6,76,28.6,7,200.2
2013/7/1,2013,7,屏東縣,192,34,246,22,796,11,5,166,854789,恆春,231.5,77,28.6,17,239
